_id,source,timestamp,data
69c1c9ec21c9fc4ece6b369d,geoapify_json,2026-03-24 00:17:00.235,"{'type': 'Feature', 'properties': {'name': 'Dom Oružanih snaga BiH', 'old_name': 'Oficirska kasina;Dom JNA', 'country': 'Bosnia and Herzegovina', 'country_code': 'ba', 'state': 'Federation of Bosnia and Herzegovina', 'county': 'Sarajevo Canton', 'city': 'Sarajevo', 'postcode': '71000', 'district': 'Stari Grad Municipality', 'neighbourhood': 'Džidžikovac', 'suburb': 'MZ ""Ferhadija""', 'street': 'Zelenih beretki', 'housenumber': '2', 'iso3166_2': 'BA-BIH', 'lon': 18.4241199918739, 'lat': 43.85728345, 'state_code': 'BIH', 'formatted': 'Armed Forces Hall of Bosnia and Herzegovina, Zelenih beretki 2, 71000 Sarajevo, Bosnia and Herzegovina', 'address_line1': 'Armed Forces Hall of Bosnia and Herzegovina', 'address_line2': 'Zelenih beretki 2, 71000 Sarajevo, Bosnia and Herzegovina', 'categories': ['activity', 'activity.community_center', 'building', 'building.historic', 'building.public_and_civil', 'heritage', 'tourism', 'tourism.sights'], 'details': ['details', 'details.building', 'details.contact', 'details.heritage', 'details.historic', 'details.targeted_for', 'details.wiki_and_media'], 'datasource': {'sourcename': 'openstreetmap', 'attribution': '© OpenStreetMap contributors', 'license': 'Open Database License', 'url': 'https://www.openstreetmap.org/copyright', 'raw': {'name': 'Dom Oružanih snaga BiH', 'phone': '+387 33 285 500', 'osm_id': 190196373, 'amenity': 'community_centre', 'name:bs': 'Dom Oružanih snaga Bosne i Hercegovine', 'name:en': 'Armed Forces Hall of Bosnia and Herzegovina', 'name:hr': 'Dom Oružanih snaga Bosne i Hercegovine', 'name:sr': 'Дом Оружаних снага Босне и Херцеговине', 'website': 'http://www.mod.gov.ba/', 'alt_name': 'Dom Armije', 'building': 'public', 'heritage': 2, 'historic': 'building', 'old_name': 'Oficirska kasina;Dom JNA', 'operator': 'Ministarstvo odbrane Bosne i Hercegovine', 'osm_type': 'w', 'wikidata': 'Q13081614', 'addr:city': 'Sarajevo', 'architect': 'Karel Pařík', 'wikipedia': 'bs:Dom Armije u Sarajevu', 'start_date': 1881, 'addr:street': 'Zelenih beretki', 'ref:ba:kons': 'Dom Armije u Sarajevu', 'architecture': 'historicism', 'addr:postcode': 71000, 'official_name': 'Dom Oružanih snaga Bosne i Hercegovine', 'operator:type': 'government', 'addr:housenumber': 2, 'heritage:operator': 'KONS', 'community_centre:for': 'military'}}, 'website': 'http://www.mod.gov.ba/', 'operator': 'Ministarstvo odbrane Bosne i Hercegovine', 'operator_details': {'type': 'government'}, 'name_other': {'alt_name': 'Dom Armije', 'old_name': 'Oficirska kasina;Dom JNA', 'official_name': 'Dom Oružanih snaga Bosne i Hercegovine'}, 'name_international': {'bs': 'Dom Oružanih snaga Bosne i Hercegovine', 'en': 'Armed Forces Hall of Bosnia and Herzegovina', 'hr': 'Dom Oružanih snaga Bosne i Hercegovine', 'sr': 'Дом Оружаних снага Босне и Херцеговине'}, 'contact': {'phone': '+387 33 285 500'}, 'wiki_and_media': {'wikidata': 'Q13081614', 'wikipedia': 'bs:Dom Armije u Sarajevu'}, 'historic': {'type': 'building', 'start_date': 1881}, 'heritage': {'level': 2, 'operator': 'KONS', 'ref': 'Dom Armije u Sarajevu'}, 'building': {'type': 'public', 'start_date': 1881}, 'place_id': '519fadb620936c32405996bacf76bbed4540f00102f901952a560b00000000920317446f6d204f7275c5be616e696820736e61676120426948'}, 'geometry': {'type': 'Point', 'coordinates': [18.424119991873905, 43.857283450536826]}}"
69c1c9ec21c9fc4ece6b369e,geoapify_json,2026-03-24 00:17:00.273,"{'type': 'Feature', 'properties': {'name': 'Zajednički štab Oružanih snaga BiH', 'country': 'Bosnia and Herzegovina', 'country_code': 'ba', 'state': 'Federation of Bosnia and Herzegovina', 'county': 'Sarajevo Canton', 'city': 'Sarajevo', 'postcode': '71000', 'district': 'Stari Grad Municipality', 'suburb': 'MZ ""Bistrik""', 'street': 'Bistrik', 'housenumber': '5', 'iso3166_2': 'BA-BIH', 'lon': 18.42997029604072, 'lat': 43.85677605, 'state_code': 'BIH', 'formatted': 'Joint Staff of the Armed Forces of BiH, Bistrik 5, 71000 Sarajevo, Bosnia and Herzegovina', 'address_line1': 'Joint Staff of the Armed Forces of BiH', 'address_line2': 'Bistrik 5, 71000 Sarajevo, Bosnia and Herzegovina', 'categories': ['building', 'building.historic', 'building.military', 'building.office', 'office', 'office.government', 'tourism', 'tourism.sights'], 'details': ['details', 'details.building', 'details.contact', 'details.wiki_and_media'], 'datasource': {'sourcename': 'openstreetmap', 'attribution': '© OpenStreetMap contributors', 'license': 'Open Database License', 'url': 'https://www.openstreetmap.org/copyright', 'raw': {'fax': '+387 33 285 829', 'name': 'Zajednički štab Oružanih snaga BiH', 'email': 'mic@mod.gov.ba', 'phone': '+387 33 285 800', 'office': 'government', 'osm_id': 190239502, 'name:bs': 'Zajednički štab Oružanih snaga BiH', 'name:en': 'Joint Staff of the Armed Forces of BiH', 'name:hr': 'Zajednički stožer Oružanih snaga BiH', 'name:sr': 'Заједнички штаб Оружаних снага БиХ', 'website': 'http://www.mod.gov.ba/', 'alt_name': 'Kasarna Bistrik', 'building': 'military', 'historic': 'barracks', 'military': 'office', 'operator': 'Oružane snage Bosne i Hercegovine', 'osm_type': 'w', 'wikidata': 'Q1261314', 'addr:city': 'Sarajevo', 'wikipedia': 'en:Chiefs of Joint Staff of the Armed Forces of Bosnia and Herzegovina', 'government': 'military', 'roof:shape': 'mansard', 'addr:street': 'Bistrik', 'admin_level': 2, 'architecture': 'historicist', 'addr:postcode': 71000, 'operator:short': 'OS BiH', 'building:levels': 3, 'addr:housenumber': 5}}, 'website': 'http://www.mod.gov.ba/', 'operator': 'Oružane snage Bosne i Hercegovine', 'name_other': {'alt_name': 'Kasarna Bistrik'}, 'name_international': {'bs': 'Zajednički štab Oružanih snaga BiH', 'en': 'Joint Staff of the Armed Forces of BiH', 'hr': 'Zajednički stožer Oružanih snaga BiH', 'sr': 'Заједнички штаб Оружаних снага БиХ'}, 'contact': {'phone': '+387 33 285 800', 'email': 'mic@mod.gov.ba', 'fax': '+387 33 285 829'}, 'wiki_and_media': {'wikidata': 'Q1261314', 'wikipedia': 'en:Chiefs of Joint Staff of the Armed Forces of Bosnia and Herzegovina'}, 'historic': {'type': 'barracks'}, 'building': {'levels': 3, 'type': 'military', 'roof': {'shape': 'mansard'}}, 'place_id': '5110bf8788126e324059a0866ed6aaed4540f00102f9010ed3560b000000009203255a616a65646e69c48d6b6920c5a1746162204f7275c5be616e696820736e61676120426948'}, 'geometry': {'type': 'Point', 'coordinates': [18.42997029604072, 43.85677605053684]}}"
69c1c9ec21c9fc4ece6b369f,geoapify_json,2026-03-24 00:17:00.274,"{'type': 'Feature', 'properties': {'name': 'Gazi Husrev-begov bezistan', 'country': 'Bosnia and Herzegovina', 'country_code': 'ba', 'state': 'Federation of Bosnia and Herzegovina', 'county': 'Sarajevo Canton', 'city': 'Sarajevo', 'postcode': '71200', 'district': 'Stari Grad Municipality', 'suburb': 'MZ ""Baščaršija""', 'street': 'Mudželiti mali', 'iso3166_2': 'BA-BIH', 'lon': 18.428078799964112, 'lat': 43.85874665, 'state_code': 'BIH', 'formatted': ""Gazi Husrev Bey's Bezistan, Mudželiti mali, 71200 Sarajevo, Bosnia and Herzegovina"", 'address_line1': ""Gazi Husrev Bey's Bezistan"", 'address_line2': 'Mudželiti mali, 71200 Sarajevo, Bosnia and Herzegovina', 'categories': ['building', 'building.commercial', 'building.historic', 'commercial.marketplace', 'tourism', 'tourism.sights'], 'details': ['details', 'details.wiki_and_media'], 'datasource': {'sourcename': 'openstreetmap', 'attribution': '© OpenStreetMap contributors', 'license': 'Open Database License', 'url': 'https://www.openstreetmap.org/copyright', 'raw': {'name': 'Gazi Husrev-begov bezistan', 'layer': 1, 'osm_id': 188836329, 'amenity': 'marketplace', 'name:bs': 'Gazi Husrev-begov bezistan', 'name:en': ""Gazi Husrev Bey's Bezistan"", 'name:hr': 'Gazi Husrev-begov bezistan', 'name:tr': ""Gazi Hüsrev Bey'in Bezistan'ı"", 'building': 'yes', 'historic': 'yes', 'osm_type': 'w', 'wikidata': 'Q1566076', 'wikipedia': 'en:Gazi Husrev-begov bezistan', 'opening_hours': 'Mo-Fr 08:00-20:00; Sa-Su 09:00-14:00', 'wikimedia_commons': ""Category:Gazi Husrev-beg's Bezistan""}}, 'opening_hours': 'Mo-Fr 08:00-20:00; Sa-Su 09:00-14:00', 'name_international': {'bs': 'Gazi Husrev-begov bezistan', 'en': ""Gazi Husrev Bey's Bezistan"", 'hr': 'Gazi Husrev-begov bezistan', 'tr': ""Gazi Hüsrev Bey'in Bezistan'ı""}, 'wiki_and_media': {'wikidata': 'Q1566076', 'wikipedia': 'en:Gazi Husrev-begov bezistan', 'wikimedia_commons': ""Category:Gazi Husrev-beg's Bezistan""}, 'place_id': '51f0f47d92966d32405973cd0569ebed4540f00102f901e969410b0000000092031a47617a69204875737265762d6265676f762062657a697374616e'}, 'geometry': {'type': 'Point', 'coordinates': [18.428078799964112, 43.858746650536794]}}"
69c1c9ec21c9fc4ece6b36a0,geoapify_json,2026-03-24 00:17:00.274,"{'type': 'Feature', 'properties': {'name': 'Aškenaška sinagoga', 'country': 'Bosnia and Herzegovina', 'country_code': 'ba', 'state': 'Federation of Bosnia and Herzegovina', 'county': 'Sarajevo Canton', 'city': 'Sarajevo', 'postcode': '71000', 'district': 'Stari Grad Municipality', 'suburb': 'MZ ""Mjedenica""', 'street': 'Hamdije Kreševljakovića', 'iso3166_2': 'BA-BIH', 'lon': 18.425080632670824, 'lat': 43.8563105, 'state_code': 'BIH', 'formatted': 'Ashkenazi Synagogue, Hamdije Kreševljakovića, 71000 Sarajevo, Bosnia and Herzegovina', 'address_line1': 'Ashkenazi Synagogue', 'address_line2': 'Hamdije Kreševljakovića, 71000 Sarajevo, Bosnia and Herzegovina', 'categories': ['building', 'building.historic', 'building.place_of_worship', 'building.tourism', 'religion', 'religion.place_of_worship', 'religion.place_of_worship.judaism', 'tourism', 'tourism.attraction', 'tourism.sights', 'tourism.sights.place_of_worship', 'tourism.sights.place_of_worship.synagogue', 'wheelchair', 'wheelchair.limited'], 'details': ['details', 'details.facilities', 'details.place_of_worship', 'details.wiki_and_media'], 'datasource': {'sourcename': 'openstreetmap', 'attribution': '© OpenStreetMap contributors', 'license': 'Open Database License', 'url': 'https://www.openstreetmap.org/copyright', 'raw': {'name': 'Aškenaška sinagoga', 'osm_id': 190122879, 'amenity': 'place_of_worship', 'name:bs': 'Aškenaška sinagoga', 'name:de': 'Synagoge', 'name:en': 'Ashkenazi Synagogue', 'name:pl': 'Synagoga w Sarajewie', 'name:tr': 'Aşkenaz Sinagogu', 'tourism': 'attraction', 'building': 'synagogue', 'historic': 'yes', 'osm_type': 'w', 'religion': 'jewish', 'wikidata': 'Q1268899', 'addr:city': 'Sarajevo', 'wikipedia': 'de:Synagoge (Sarajevo)', 'wheelchair': 'limited', 'addr:street': 'Hamdije Kreševljakovića', 'denomination': 'ashkenazi_orthodox', 'wikipedia:en': 'Sarajevo Synagogue', 'addr:postcode': 71000, 'opening_hours': 'Mo-Fr 10:00-14:00', 'wikimedia_commons': 'Category:Sarajevo Synagogue'}}, 'opening_hours': 'Mo-Fr 10:00-14:00', 'name_international': {'bs': 'Aškenaška sinagoga', 'de': 'Synagoge', 'en': 'Ashkenazi Synagogue', 'pl': 'Synagoga w Sarajewie', 'tr': 'Aşkenaz Sinagogu'}, 'facilities': {'wheelchair': True, 'wheelchair_details': {'condition': 'limited'}}, 'wiki_and_media': {'wikidata': 'Q1268899', 'wikipedia': 'de:Synagoge (Sarajevo)', 'wikimedia_commons': 'Category:Sarajevo Synagogue'}, 'building': {'type': 'synagogue'}, 'place_of_worship': {'religion': 'jewish', 'denomination': 'ashkenazi_orthodox'}, 'place_id': '51f27b9715d26c3240597a831d959bed4540f00102f9017f0b550b0000000092031441c5a16b656e61c5a16b612073696e61676f6761'}, 'geometry': {'type': 'Point', 'coordinates': [18.42508063267082, 43.85631050053685]}}"
69c1c9ec21c9fc4ece6b36a1,geoapify_json,2026-03-24 00:17:00.275,"{'type': 'Feature', 'properties': {'name': 'Katedrala Srca Isusova', 'country': 'Bosnia and Herzegovina', 'country_code': 'ba', 'state': 'Federation of Bosnia and Herzegovina', 'county': 'Sarajevo Canton', 'city': 'Sarajevo', 'postcode': '71000', 'district': 'Stari Grad Municipality', 'suburb': 'MZ ""Baščaršija""', 'street': 'Trg Fra Grge Martića', 'iso3166_2': 'BA-BIH', 'lon': 18.425363070006362, 'lat': 43.859430399999994, 'state_code': 'BIH', 'formatted': 'Sacred Heart Cathedral, Trg Fra Grge Martića, 71000 Sarajevo, Bosnia and Herzegovina', 'address_line1': 'Sacred Heart Cathedral', 'address_line2': 'Trg Fra Grge Martića, 71000 Sarajevo, Bosnia and Herzegovina', 'categories': ['building', 'building.historic', 'building.place_of_worship', 'building.tourism', 'religion', 'religion.place_of_worship', 'religion.place_of_worship.christianity', 'tourism', 'tourism.attraction', 'tourism.sights', 'tourism.sights.place_of_worship', 'tourism.sights.place_of_worship.cathedral'], 'details': ['details', 'details.building', 'details.facilities', 'details.historic', 'details.place_of_worship', 'details.wiki_and_media'], 'datasource': {'sourcename': 'openstreetmap', 'attribution': '© OpenStreetMap contributors', 'license': 'Open Database License', 'url': 'https://www.openstreetmap.org/copyright', 'raw': {'name': 'Katedrala Srca Isusova', 'osm_id': 474428386, 'parish': 'Župa Presvetog Srca Isusova (Sarajevo)', 'amenity': 'place_of_worship', 'deanery': 'Sarajevski dekanat', 'diocese': 'Vrhbosanska nadbiskupija', 'name:ar': 'كاتدرائية قلب يسوع', 'name:az': 'Müqəddəs İsa Qəlbi Katedralı', 'name:be': 'Сабор Найсвяцейшага Сэрца Ісуса', 'name:bs': 'Katedrala Srca Isusova', 'name:cs': 'Katedrála Srdce Ježíšova', 'name:de': 'Herz-Jesu-Kathedrale', 'name:en': 'Sacred Heart Cathedral', 'name:es': 'Catedral del Corazón de Jesús', 'name:fr': 'Cathédrale du Cœur-de-Jésus', 'name:hr': 'Katedrala Srca Isusova', 'name:id': 'Katedral Hati Kudus', 'name:it': 'Cattedrale del Sacro Cuore', 'name:ja': 'イエスの聖心大聖堂', 'name:ka': 'იესოს წმინდა გულის საკათედრო ტაძარი', 'name:la': 'Ecclesia Cathedralis Cordis Sancti', 'name:mk': 'Црква на Исусовото срце', 'name:nl': 'Heilig Hartkathedraal', 'name:pl': 'Katedra Serca Jezusowego', 'name:ru': 'Собор Святейшего Сердца Иисуса', 'name:sk': 'Katedrála Najsvätejšieho Srdca Ježišovho', 'name:sr': 'Katedrala Srca Isusova', 'name:tr': 'Kutsal Kalp Katedrali', 'name:zh': '聖心主教座堂', 'tourism': 'attraction', 'website': 'https://katedrala-sarajevo.com/', 'building': 'cathedral', 'historic': 'yes', 'name:arz': 'كاتدرائيه قلب يسوع', 'osm_type': 'w', 'religion': 'christian', 'wikidata': 'Q1267112', 'addr:city': 'Sarajevo', 'wikipedia': 'bs:Katedrala Srca Isusova', 'check_date': '2024-11-19', 'start_date': 1884, 'wheelchair': 'no', 'addr:street': 'Trg fra Grge Martića', 'church:type': 'cathedral', 'denomination': 'roman_catholic', 'addr:postcode': 71000, 'building:material': 'stone', 'wikimedia_commons': 'Category:Sarajevo Cathedral', 'architect:wikidata': 'Q3513882', 'patron_saint:wikidata': 'Q408284'}}, 'website': 'https://katedrala-sarajevo.com/', 'name_international': {'ar': 'كاتدرائية قلب يسوع', 'az': 'Müqəddəs İsa Qəlbi Katedralı', 'be': 'Сабор Найсвяцейшага Сэрца Ісуса', 'bs': 'Katedrala Srca Isusova', 'cs': 'Katedrála Srdce Ježíšova', 'de': 'Herz-Jesu-Kathedrale', 'en': 'Sacred Heart Cathedral', 'es': 'Catedral del Corazón de Jesús', 'fr': 'Cathédrale du Cœur-de-Jésus', 'hr': 'Katedrala Srca Isusova', 'id': 'Katedral Hati Kudus', 'it': 'Cattedrale del Sacro Cuore', 'ja': 'イエスの聖心大聖堂', 'ka': 'იესოს წმინდა გულის საკათედრო ტაძარი', 'la': 'Ecclesia Cathedralis Cordis Sancti', 'mk': 'Црква на Исусовото срце', 'nl': 'Heilig Hartkathedraal', 'pl': 'Katedra Serca Jezusowego', 'ru': 'Собор Святейшего Сердца Иисуса', 'sk': 'Katedrála Najsvätejšieho Srdca Ježišovho', 'sr': 'Katedrala Srca Isusova', 'tr': 'Kutsal Kalp Katedrali', 'zh': '聖心主教座堂'}, 'facilities': {'wheelchair': False}, 'wiki_and_media': {'wikidata': 'Q1267112', 'wikipedia': 'bs:Katedrala Srca Isusova', 'wikimedia_commons': 'Category:Sarajevo Cathedral'}, 'historic': {'start_date': 1884}, 'building': {'type': 'cathedral', 'material': 'stone', 'start_date': 1884}, 'place_of_worship': {'religion': 'christian', 'denomination': 'roman_catholic'}, 'place_id': '517e9a1a98e46c3240592ebfbbd001ee4540f00102f901e233471c000000009203164b6174656472616c61205372636120497375736f7661'}, 'geometry': {'type': 'Point', 'coordinates': [18.425363070006362, 43.859430400536766]}}"
69c1c9ec21c9fc4ece6b36a2,geoapify_json,2026-03-24 00:17:00.275,"{'type': 'Feature', 'properties': {'name': 'Žuta tabija', 'country': 'Bosnia and Herzegovina', 'country_code': 'ba', 'state': 'Federation of Bosnia and Herzegovina', 'county': 'Sarajevo Canton', 'city': 'Sarajevo', 'postcode': '71200', 'district': 'Stari Grad Municipality', 'suburb': 'MZ ""Vratnik""', 'street': 'Bijela česma', 'iso3166_2': 'BA-BIH', 'lon': 18.43772365824143, 'lat': 43.86145795, 'state_code': 'BIH', 'formatted': 'Žuta tabija, Bijela česma, 71200 Sarajevo, Bosnia and Herzegovina', 'address_line1': 'Žuta tabija', 'address_line2': 'Bijela česma, 71200 Sarajevo, Bosnia and Herzegovina', 'categories': ['tourism', 'tourism.attraction', 'tourism.attraction.viewpoint', 'tourism.sights', 'tourism.sights.castle'], 'details': ['details', 'details.wiki_and_media'], 'datasource': {'sourcename': 'openstreetmap', 'attribution': '© OpenStreetMap contributors', 'license': 'Open Database License', 'url': 'https://www.openstreetmap.org/copyright', 'raw': {'name': 'Žuta tabija', 'osm_id': -12252889, 'name:bs': 'Žuta tabija', 'name:hr': 'Žuta tabija', 'name:mk': 'Жолта Тврдина', 'name:pl': 'Żółta twierdza', 'name:sr': 'Жута табија', 'tourism': 'viewpoint', 'historic': 'castle', 'osm_type': 'r', 'wikidata': 'Q8502697', 'wikipedia': 'en:Žuta Tabija', 'name:sr-Latn': 'Žuta tabija'}}, 'name_international': {'bs': 'Žuta tabija', 'hr': 'Žuta tabija', 'mk': 'Жолта Тврдина', 'pl': 'Żółta twierdza', 'sr': 'Жута табија'}, 'wiki_and_media': {'wikidata': 'Q8502697', 'wikipedia': 'en:Žuta Tabija'}, 'historic': {'type': 'castle'}, 'place_id': '511bd55ca80e703240599a370e4144ee4540f00101f901d9f6ba000000000092030cc5bd75746120746162696a61'}, 'geometry': {'type': 'Point', 'coordinates': [18.437723658241435, 43.86145795053672]}}"
69c1c9ec21c9fc4ece6b36a3,geoapify_json,2026-03-24 00:17:00.275,"{'type': 'Feature', 'properties': {'name': 'Bijela tabija', 'country': 'Bosnia and Herzegovina', 'country_code': 'ba', 'state': 'Federation of Bosnia and Herzegovina', 'county': 'Sarajevo Canton', 'city': 'Sarajevo', 'postcode': '71200', 'district': 'Stari Grad Municipality', 'suburb': 'MZ ""Vratnik""', 'street': 'Poddžebhana', 'iso3166_2': 'BA-BIH', 'lon': 18.444489951844396, 'lat': 43.859365249999996, 'state_code': 'BIH', 'formatted': 'Bijela tabija, Poddžebhana, 71200 Sarajevo, Bosnia and Herzegovina', 'address_line1': 'Bijela tabija', 'address_line2': 'Poddžebhana, 71200 Sarajevo, Bosnia and Herzegovina', 'categories': ['building', 'building.historic', 'building.tourism', 'tourism', 'tourism.attraction', 'tourism.sights', 'tourism.sights.castle'], 'details': ['details', 'details.historic', 'details.wiki_and_media'], 'datasource': {'sourcename': 'openstreetmap', 'attribution': '© OpenStreetMap contributors', 'license': 'Open Database License', 'url': 'https://www.openstreetmap.org/copyright', 'raw': {'name': 'Bijela tabija', 'ruins': 'yes', 'osm_id': -12252888, 'name:bs': 'Bijela tabija', 'name:hr': 'Bijela tabija', 'name:mk': 'Бела Тврдина', 'name:pl': 'Biała twierdza', 'name:sr': 'Бијела табија', 'name:tr': 'Beyaz Kale', 'name:zh': '白堡', 'tourism': 'attraction', 'building': 'castle', 'historic': 'castle', 'osm_type': 'r', 'wikidata': 'Q1269707', 'wikipedia': 'bs:Bijela tabija', 'name:sr-Latn': 'Bijela tabija'}}, 'name_international': {'bs': 'Bijela tabija', 'hr': 'Bijela tabija', 'mk': 'Бела Тврдина', 'pl': 'Biała twierdza', 'sr': 'Бијела табија', 'tr': 'Beyaz Kale', 'zh': '白堡'}, 'wiki_and_media': {'wikidata': 'Q1269707', 'wikipedia': 'bs:Bijela tabija'}, 'historic': {'type': 'castle', 'ruins': True}, 'building': {'type': 'castle'}, 'place_id': '518292ee17ca71324059e82f37aeffed4540f00101f901d8f6ba000000000092030d42696a656c6120746162696a61'}, 'geometry': {'type': 'Point', 'coordinates': [18.444489951844396, 43.85936525053677]}}"
69c1c9ec21c9fc4ece6b36a4,geoapify_json,2026-03-24 00:17:00.276,"{'type': 'Feature', 'properties': {'country': 'Bosnia and Herzegovina', 'country_code': 'ba', 'state': 'Federation of Bosnia and Herzegovina', 'county': 'Sarajevo Canton', 'city': 'City of Sarajevo', 'district': 'Stari Grad Municipality', 'suburb': 'MZ ""Vratnik""', 'quarter': 'Walled city of Vratnik', 'iso3166_2': 'BA-BIH', 'lon': 18.441290705076728, 'lat': 43.863077950000005, 'state_code': 'BIH', 'formatted': 'Stari grad Vratnik, MZ ""Vratnik"", City of Sarajevo, Sarajevo Canton, Bosnia and Herzegovina', 'address_line1': 'Stari grad Vratnik', 'address_line2': 'MZ ""Vratnik"", City of Sarajevo, Sarajevo Canton, Bosnia and Herzegovina', 'name': 'Stari grad Vratnik', 'categories': ['populated_place', 'populated_place.quarter', 'tourism', 'tourism.sights'], 'details': ['details', 'details.wiki_and_media'], 'datasource': {'sourcename': 'openstreetmap', 'attribution': '© OpenStreetMap contributors', 'license': 'Open Database License', 'url': 'https://www.openstreetmap.org/copyright', 'raw': {'name': 'Stari grad Vratnik', 'place': 'quarter', 'osm_id': -11741687, 'name:en': 'Walled city of Vratnik', 'name:hr': 'Stari grad Vratnik', 'name:sr': 'Стари град Вратник', 'historic': 'yes', 'osm_type': 'r', 'wikidata': 'Q43958640', 'name:sr-Latn': 'Stari grad Vratnik'}}, 'name_international': {'en': 'Walled city of Vratnik', 'hr': 'Stari grad Vratnik', 'sr': 'Стари град Вратник'}, 'wiki_and_media': {'wikidata': 'Q43958640'}, 'place_id': '5154557a6df87032405914ba995679ee4540f00101f901f729b300000000009203125374617269206772616420567261746e696b'}, 'geometry': {'type': 'Point', 'coordinates': [18.441290705076725, 43.86307795053668]}}"
69c1c9ec21c9fc4ece6b36a5,geoapify_json,2026-03-24 00:17:00.276,"{'type': 'Feature', 'properties': {'name': 'Bistrik Kula', 'country': 'Bosnia and Herzegovina', 'country_code': 'ba', 'state': 'Federation of Bosnia and Herzegovina', 'county': 'Sarajevo Canton', 'city': 'Sarajevo', 'postcode': '71144', 'district': 'Stari Grad Municipality', 'suburb': 'MZ ""Širokača""', 'street': 'Old Bobsleigh track', 'iso3166_2': 'BA-BIH', 'lon': 18.438118753677927, 'lat': 43.84218715, 'state_code': 'BIH', 'formatted': 'Bistrik Kula, Old Bobsleigh track, 71144 Sarajevo, Bosnia and Herzegovina', 'address_line1': 'Bistrik Kula', 'address_line2': 'Old Bobsleigh track, 71144 Sarajevo, Bosnia and Herzegovina', 'categories': ['building', 'building.historic', 'tourism', 'tourism.sights', 'tourism.sights.castle'], 'details': ['details.wiki_and_media'], 'datasource': {'sourcename': 'openstreetmap', 'attribution': '© OpenStreetMap contributors', 'license': 'Open Database License', 'url': 'https://www.openstreetmap.org/copyright', 'raw': {'name': 'Bistrik Kula', 'osm_id': -5926964, 'building': 'yes', 'historic': 'castle', 'osm_type': 'r', 'wikidata': 'Q21734898', 'wikipedia': 'sv:Bistrik Kula', 'wikipedia:de': 'Bistrik Kula'}}, 'wiki_and_media': {'wikidata': 'Q21734898', 'wikipedia': 'sv:Bistrik Kula'}, 'historic': {'type': 'castle'}, 'place_id': '519acff68c28703240599755dec9cceb4540f00101f90134705a000000000092030c4269737472696b204b756c61'}, 'geometry': {'type': 'Point', 'coordinates': [18.43811875367792, 43.84218715053719]}}"
69c1c9ec21c9fc4ece6b36a6,geoapify_json,2026-03-24 00:17:00.277,"{'type': 'Feature', 'properties': {'name': 'Trg oslobođenja - Alija Izetbegović', 'country': 'Bosnia and Herzegovina', 'country_code': 'ba', 'state': 'Federation of Bosnia and Herzegovina', 'county': 'Sarajevo Canton', 'city': 'Sarajevo', 'district': 'Stari Grad Municipality', 'suburb': 'MZ ""Ferhadija""', 'iso3166_2': 'BA-BIH', 'lon': 18.4242074947391, 'lat': 43.8583536, 'state_code': 'BIH', 'formatted': 'Trg oslobođenja - Alija Izetbegović, MZ ""Ferhadija"", Sarajevo, Sarajevo Canton, Bosnia and Herzegovina', 'address_line1': 'Trg oslobođenja - Alija Izetbegović', 'address_line2': 'MZ ""Ferhadija"", Sarajevo, Sarajevo Canton, Bosnia and Herzegovina', 'categories': ['leisure', 'leisure.park', 'tourism', 'tourism.sights', 'tourism.sights.square'], 'details': ['details.wiki_and_media'], 'datasource': {'sourcename': 'openstreetmap', 'attribution': '© OpenStreetMap contributors', 'license': 'Open Database License', 'url': 'https://www.openstreetmap.org/copyright', 'raw': {'name': 'Trg oslobođenja - Alija Izetbegović', 'place': 'square', 'osm_id': 23480870, 'leisure': 'park', 'osm_type': 'w', 'wikidata': 'Q57080514', 'wikipedia': 'bs:Trg Oslobođenja - Alija Izetbegović', 'wikimedia_commons': 'Category:Trg Oslobođenja - Alija Izetbegović'}}, 'wiki_and_media': {'wikidata': 'Q57080514', 'wikipedia': 'bs:Trg Oslobođenja - Alija Izetbegović', 'wikimedia_commons': 'Category:Trg Oslobođenja - Alija Izetbegović'}, 'place_id': '515f9fc4dc986c324059cc5ae187deed4540f00102f901264a660100000000920325547267206f736c6f626fc491656e6a61202d20416c696a6120497a65746265676f7669c487'}, 'geometry': {'type': 'Point', 'coordinates': [18.424207494739104, 43.85835360053679]}}"
